season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,year,month,day,pred
3,7,0,1,1,1,0.72,0.6818,0.7,0.0896,2012,7,16,295.0
3,8,0,1,1,1,0.74,0.697,0.66,0.1045,2012,7,16,588.0
3,9,0,1,1,1,0.76,0.7121,0.62,0.1642,2012,7,16,448.0
3,10,0,1,1,1,0.8,0.7727,0.59,0.0,2012,7,16,378.0
3,11,0,1,1,1,0.84,0.803,0.53,0.2239,2012,7,16,422.0
3,12,0,1,1,1,0.84,0.7879,0.49,0.1343,2012,7,16,513.0
3,13,0,1,1,1,0.84,0.7879,0.49,0.2836,2012,7,16,485.0
3,14,0,1,1,1,0.88,0.8182,0.42,0.1045,2012,7,16,502.0
3,15,0,1,1,1,0.86,0.803,0.47,0.2537,2012,7,16,473.0
3,16,0,1,1,3,0.76,0.7273,0.66,0.5821,2012,7,16,304.0
3,17,0,1,1,3,0.76,0.7273,0.66,0.5821,2012,7,16,455.0
3,18,0,1,1,1,0.84,0.803,0.53,0.0,2012,7,16,870.0
3,19,0,1,1,1,0.8,0.7879,0.63,0.1343,2012,7,16,581.0
3,20,0,1,1,1,0.8,0.7727,0.59,0.1343,2012,7,16,441.0
3,21,0,1,1,1,0.76,0.7273,0.66,0.1343,2012,7,16,318.0
3,22,0,1,1,1,0.76,0.7121,0.62,0.0896,2012,7,16,260.0
3,23,0,1,1,1,0.74,0.7121,0.74,0.0896,2012,7,16,161.0
3,0,0,2,1,1,0.72,0.7121,0.84,0.1045,2012,7,17,92.0
3,1,0,2,1,1,0.74,0.697,0.7,0.0,2012,7,17,57.0
3,2,0,2,1,1,0.72,0.6818,0.7,0.0896,2012,7,17,35.0
3,3,0,2,1,1,0.72,0.6818,0.66,0.0,2012,7,17,22.0
3,4,0,2,1,1,0.72,0.6818,0.62,0.0,2012,7,17,15.0
3,5,0,2,1,1,0.68,0.6364,0.74,0.0896,2012,7,17,35.0
3,6,0,2,1,1,0.72,0.6818,0.66,0.1045,2012,7,17,123.0
3,7,0,2,1,2,0.74,0.697,0.7,0.0,2012,7,17,258.0
3,8,0,2,1,2,0.8,0.7576,0.55,0.0,2012,7,17,573.0
3,9,0,2,1,2,0.82,0.7727,0.49,0.2239,2012,7,17,421.0
3,10,0,2,1,2,0.84,0.7879,0.49,0.194,2012,7,17,322.0
3,11,0,2,1,2,0.86,0.803,0.47,0.0,2012,7,17,383.0
3,12,0,2,1,2,0.9,0.8182,0.35,0.0,2012,7,17,494.0
3,13,0,2,1,1,0.92,0.8182,0.31,0.194,2012,7,17,586.0
3,14,0,2,1,1,0.94,0.8333,0.29,0.2537,2012,7,17,547.0
3,15,0,2,1,1,0.92,0.8182,0.31,0.1642,2012,7,17,552.0
3,16,0,2,1,1,0.92,0.8182,0.29,0.1642,2012,7,17,720.0
3,17,0,2,1,1,0.92,0.8182,0.29,0.0,2012,7,17,1122.0
3,18,0,2,1,1,0.9,0.803,0.33,0.194,2012,7,17,943.0
3,19,0,2,1,1,0.88,0.7879,0.35,0.2537,2012,7,17,666.0
3,20,0,2,1,1,0.86,0.7576,0.34,0.1642,2012,7,17,497.0
3,21,0,2,1,1,0.82,0.7727,0.52,0.1343,2012,7,17,371.0
3,22,0,2,1,1,0.8,0.7576,0.55,0.2239,2012,7,17,282.0
3,23,0,2,1,1,0.78,0.7424,0.59,0.194,2012,7,17,178.0
3,0,0,3,1,1,0.76,0.7273,0.66,0.1642,2012,7,18,102.0
3,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2012,7,18,60.0
3,2,0,3,1,1,0.74,0.697,0.66,0.1343,2012,7,18,37.0
3,3,0,3,1,1,0.74,0.697,0.66,0.1343,2012,7,18,22.0
3,4,0,3,1,1,0.72,0.6818,0.7,0.1343,2012,7,18,15.0
3,5,0,3,1,1,0.72,0.6818,0.7,0.1642,2012,7,18,38.0
3,6,0,3,1,1,0.72,0.6818,0.7,0.1642,2012,7,18,123.0
3,7,0,3,1,1,0.74,0.697,0.66,0.1642,2012,7,18,315.0
3,8,0,3,1,1,0.78,0.7424,0.62,0.1045,2012,7,18,670.0
3,9,0,3,1,1,0.82,0.7879,0.56,0.0,2012,7,18,558.0
3,10,0,3,1,1,0.9,0.8485,0.42,0.194,2012,7,18,460.0
3,11,0,3,1,1,0.9,0.8485,0.42,0.0,2012,7,18,527.0
3,12,0,3,1,1,0.92,0.8636,0.37,0.1343,2012,7,18,635.0
3,13,0,3,1,1,0.94,0.8485,0.33,0.0,2012,7,18,654.0
3,14,0,3,1,1,0.94,0.8788,0.38,0.3284,2012,7,18,558.0
3,15,0,3,1,3,0.92,0.8485,0.35,0.3582,2012,7,18,360.0
3,16,0,3,1,1,0.74,0.697,0.66,0.2537,2012,7,18,501.0
3,17,0,3,1,1,0.74,0.697,0.7,0.2537,2012,7,18,742.0
3,18,0,3,1,2,0.76,0.7121,0.62,0.1343,2012,7,18,600.0
3,19,0,3,1,2,0.76,0.7121,0.62,0.1045,2012,7,18,450.0
3,20,0,3,1,1,0.74,0.6818,0.62,0.0896,2012,7,18,405.0
3,21,0,3,1,1,0.76,0.7121,0.62,0.0,2012,7,18,343.0
3,22,0,3,1,1,0.76,0.7121,0.58,0.0896,2012,7,18,274.0
3,23,0,3,1,1,0.76,0.7121,0.58,0.0896,2012,7,18,179.0
3,0,0,4,1,1,0.74,0.697,0.66,0.0896,2012,7,19,102.0
3,1,0,4,1,1,0.74,0.697,0.66,0.0896,2012,7,19,59.0
3,2,0,4,1,1,0.72,0.6818,0.7,0.194,2012,7,19,35.0
3,3,0,4,1,1,0.72,0.6818,0.7,0.1045,2012,7,19,22.0
3,4,0,4,1,1,0.72,0.6818,0.7,0.1045,2012,7,19,15.0
3,5,0,4,1,2,0.72,0.6818,0.7,0.1045,2012,7,19,32.0
3,6,0,4,1,1,0.72,0.6818,0.66,0.1343,2012,7,19,128.0
3,7,0,4,1,1,0.74,0.6818,0.58,0.2836,2012,7,19,315.0
3,8,0,4,1,1,0.76,0.7121,0.58,0.2537,2012,7,19,638.0
3,9,0,4,1,2,0.76,0.7121,0.58,0.2836,2012,7,19,381.0
3,10,0,4,1,1,0.76,0.7121,0.58,0.194,2012,7,19,353.0
3,11,0,4,1,1,0.8,0.7576,0.55,0.1045,2012,7,19,429.0
3,12,0,4,1,1,0.84,0.7879,0.49,0.2836,2012,7,19,528.0
3,13,0,4,1,1,0.84,0.7727,0.47,0.1343,2012,7,19,533.0
3,14,0,4,1,1,0.86,0.7879,0.44,0.0896,2012,7,19,512.0
3,15,0,4,1,1,0.84,0.7727,0.47,0.0896,2012,7,19,504.0
3,16,0,4,1,1,0.84,0.7727,0.47,0.0896,2012,7,19,654.0
3,17,0,4,1,1,0.86,0.7879,0.41,0.0,2012,7,19,1049.0
3,18,0,4,1,1,0.86,0.7879,0.41,0.194,2012,7,19,919.0
3,19,0,4,1,1,0.84,0.7576,0.44,0.2537,2012,7,19,640.0
3,20,0,4,1,1,0.82,0.7727,0.49,0.1642,2012,7,19,489.0
3,21,0,4,1,3,0.66,0.5909,0.89,0.2537,2012,7,19,166.0
3,22,0,4,1,3,0.66,0.5909,0.89,0.2537,2012,7,19,134.0
3,23,0,4,1,3,0.66,0.5909,0.89,0.2239,2012,7,19,88.0
3,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2012,7,20,54.0
3,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2012,7,20,47.0
3,2,0,5,1,2,0.66,0.5909,0.89,0.0896,2012,7,20,25.0
3,3,0,5,1,2,0.66,0.5909,0.89,0.1045,2012,7,20,15.0
3,4,0,5,1,2,0.66,0.5909,0.89,0.1642,2012,7,20,10.0
3,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2012,7,20,27.0
3,6,0,5,1,2,0.66,0.5909,0.89,0.1642,2012,7,20,87.0
3,7,0,5,1,2,0.66,0.5909,0.89,0.194,2012,7,20,212.0
3,8,0,5,1,2,0.68,0.6364,0.83,0.1642,2012,7,20,442.0
3,9,0,5,1,2,0.7,0.6667,0.79,0.1343,2012,7,20,349.0
3,10,0,5,1,2,0.7,0.6667,0.79,0.1642,2012,7,20,255.0
3,11,0,5,1,3,0.72,0.697,0.74,0.194,2012,7,20,237.0
3,12,0,5,1,3,0.68,0.6364,0.83,0.1642,2012,7,20,254.0
3,13,0,5,1,3,0.68,0.6364,0.83,0.1045,2012,7,20,253.0
3,14,0,5,1,3,0.7,0.6667,0.84,0.1642,2012,7,20,238.0
3,15,0,5,1,2,0.7,0.6667,0.84,0.2985,2012,7,20,290.0
3,16,0,5,1,2,0.68,0.6364,0.83,0.3284,2012,7,20,359.0
3,17,0,5,1,2,0.66,0.5909,0.89,0.4179,2012,7,20,488.0
3,18,0,5,1,2,0.66,0.6061,0.78,0.3284,2012,7,20,478.0
3,19,0,5,1,2,0.64,0.5758,0.83,0.2836,2012,7,20,339.0
3,20,0,5,1,3,0.64,0.5758,0.83,0.3881,2012,7,20,204.0
3,21,0,5,1,3,0.62,0.5758,0.83,0.3284,2012,7,20,161.0
3,22,0,5,1,2,0.62,0.5758,0.83,0.194,2012,7,20,166.0
3,23,0,5,1,2,0.62,0.5758,0.83,0.2836,2012,7,20,106.0
3,0,0,6,0,3,0.62,0.5758,0.83,0.2836,2012,7,21,54.0
3,1,0,6,0,2,0.62,0.5758,0.83,0.2537,2012,7,21,39.0
3,2,0,6,0,3,0.6,0.5455,0.88,0.2836,2012,7,21,19.0
3,3,0,6,0,3,0.6,0.5455,0.88,0.2537,2012,7,21,11.0
3,4,0,6,0,3,0.58,0.5455,0.88,0.2836,2012,7,21,7.0
3,5,0,6,0,3,0.58,0.5455,0.88,0.2537,2012,7,21,20.0
3,6,0,6,0,3,0.58,0.5455,0.88,0.2537,2012,7,21,66.0
3,7,0,6,0,2,0.58,0.5455,0.88,0.2537,2012,7,21,201.0
3,8,0,6,0,2,0.58,0.5455,0.83,0.2537,2012,7,21,391.0
3,9,0,6,0,2,0.58,0.5455,0.83,0.194,2012,7,21,294.0
3,10,0,6,0,3,0.58,0.5455,0.88,0.2537,2012,7,21,171.0
3,11,0,6,0,2,0.6,0.5606,0.83,0.2537,2012,7,21,240.0
3,12,0,6,0,3,0.6,0.5606,0.83,0.2239,2012,7,21,234.0
3,13,0,6,0,3,0.6,0.5606,0.83,0.1642,2012,7,21,233.0
3,14,0,6,0,2,0.6,0.5455,0.88,0.2537,2012,7,21,250.0
3,15,0,6,0,3,0.6,0.5455,0.88,0.2537,2012,7,21,207.0
3,16,0,6,0,3,0.6,0.5455,0.88,0.194,2012,7,21,273.0
3,17,0,6,0,3,0.6,0.5455,0.88,0.1642,2012,7,21,412.0
3,18,0,6,0,2,0.6,0.5455,0.88,0.194,2012,7,21,463.0
3,19,0,6,0,2,0.6,0.5455,0.88,0.1642,2012,7,21,347.0
3,20,0,6,0,3,0.6,0.5455,0.88,0.1642,2012,7,21,214.0
3,21,0,6,0,2,0.6,0.5455,0.88,0.1642,2012,7,21,209.0
3,22,0,6,0,2,0.6,0.5455,0.88,0.1045,2012,7,21,172.0
3,23,0,6,0,2,0.6,0.5455,0.88,0.0,2012,7,21,115.0
3,0,0,0,0,2,0.6,0.5455,0.88,0.1045,2012,7,22,57.0
3,1,0,0,0,2,0.6,0.5455,0.88,0.1642,2012,7,22,32.0
3,2,0,0,0,2,0.6,0.5455,0.88,0.1045,2012,7,22,21.0
3,3,0,0,0,2,0.6,0.5455,0.88,0.1045,2012,7,22,12.0
3,4,0,0,0,1,0.6,0.5455,0.88,0.0,2012,7,22,11.0
3,5,0,0,0,1,0.6,0.5455,0.88,0.0,2012,7,22,30.0
3,6,0,0,0,2,0.62,0.5758,0.83,0.0896,2012,7,22,80.0
3,7,0,0,0,2,0.62,0.5758,0.83,0.0,2012,7,22,201.0
3,8,0,0,0,2,0.64,0.5909,0.78,0.0,2012,7,22,405.0
3,9,0,0,0,2,0.66,0.6212,0.69,0.0,2012,7,22,321.0
3,10,0,0,0,2,0.66,0.6212,0.74,0.0,2012,7,22,233.0
3,11,0,0,0,2,0.66,0.6212,0.74,0.0,2012,7,22,255.0
3,12,0,0,0,2,0.7,0.6515,0.7,0.1045,2012,7,22,318.0
3,13,0,0,0,2,0.7,0.6515,0.65,0.0896,2012,7,22,317.0
3,14,0,0,0,1,0.72,0.6818,0.66,0.1045,2012,7,22,371.0
3,15,0,0,0,1,0.72,0.6818,0.66,0.1045,2012,7,22,379.0
3,16,0,0,0,1,0.74,0.697,0.66,0.1045,2012,7,22,508.0
3,17,0,0,0,1,0.74,0.697,0.66,0.2239,2012,7,22,739.0
3,18,0,0,0,1,0.74,0.697,0.66,0.1642,2012,7,22,689.0
3,19,0,0,0,1,0.72,0.6818,0.7,0.1642,2012,7,22,492.0
3,20,0,0,0,1,0.7,0.6667,0.74,0.1642,2012,7,22,359.0
3,21,0,0,0,1,0.7,0.6667,0.79,0.1045,2012,7,22,285.0
3,22,0,0,0,1,0.7,0.6667,0.74,0.194,2012,7,22,229.0
3,23,0,0,0,1,0.68,0.6364,0.79,0.1642,2012,7,22,142.0
3,0,0,1,1,1,0.66,0.5909,0.89,0.0896,2012,7,23,76.0
3,1,0,1,1,1,0.66,0.5909,0.89,0.194,2012,7,23,43.0
3,2,0,1,1,2,0.66,0.5909,0.94,0.0896,2012,7,23,22.0
3,3,0,1,1,2,0.66,0.5909,0.94,0.0896,2012,7,23,13.0
3,4,0,1,1,2,0.66,0.5909,0.94,0.1343,2012,7,23,9.0
3,5,0,1,1,2,0.66,0.5909,0.94,0.1343,2012,7,23,24.0
3,6,0,1,1,2,0.68,0.6364,0.89,0.0896,2012,7,23,85.0
3,7,0,1,1,1,0.7,0.6667,0.84,0.1343,2012,7,23,272.0
3,8,0,1,1,1,0.72,0.697,0.79,0.1045,2012,7,23,558.0
3,9,0,1,1,2,0.74,0.7121,0.74,0.1343,2012,7,23,348.0
3,10,0,1,1,2,0.78,0.7424,0.62,0.0,2012,7,23,291.0
3,11,0,1,1,2,0.8,0.7424,0.52,0.1642,2012,7,23,319.0
3,12,0,1,1,2,0.8,0.7424,0.52,0.1642,2012,7,23,380.0
3,13,0,1,1,2,0.8,0.7424,0.52,0.1045,2012,7,23,378.0
3,14,0,1,1,2,0.78,0.7424,0.59,0.1642,2012,7,23,328.0
3,15,0,1,1,1,0.8,0.7576,0.55,0.194,2012,7,23,428.0
3,16,0,1,1,1,0.82,0.7727,0.52,0.1343,2012,7,23,587.0
3,17,0,1,1,1,0.82,0.7727,0.52,0.1343,2012,7,23,878.0
3,18,0,1,1,1,0.82,0.7576,0.46,0.1045,2012,7,23,815.0
3,19,0,1,1,1,0.8,0.7424,0.52,0.2537,2012,7,23,557.0
3,20,0,1,1,1,0.76,0.7121,0.62,0.1642,2012,7,23,397.0
3,21,0,1,1,1,0.76,0.7121,0.62,0.194,2012,7,23,313.0
3,22,0,1,1,1,0.74,0.6818,0.62,0.194,2012,7,23,242.0
3,23,0,1,1,1,0.72,0.6818,0.66,0.1642,2012,7,23,155.0
3,0,0,2,1,1,0.7,0.6667,0.74,0.1343,2012,7,24,88.0
3,1,0,2,1,1,0.68,0.6364,0.79,0.1642,2012,7,24,48.0
3,2,0,2,1,1,0.66,0.6061,0.83,0.1642,2012,7,24,29.0
3,3,0,2,1,1,0.66,0.6061,0.83,0.1642,2012,7,24,17.0
3,4,0,2,1,1,0.66,0.6061,0.83,0.0896,2012,7,24,12.0
3,5,0,2,1,1,0.66,0.6061,0.83,0.1045,2012,7,24,32.0
3,6,0,2,1,1,0.66,0.6061,0.83,0.1343,2012,7,24,104.0
3,7,0,2,1,1,0.7,0.6667,0.74,0.1642,2012,7,24,284.0
3,8,0,2,1,1,0.74,0.697,0.7,0.194,2012,7,24,581.0
3,9,0,2,1,1,0.84,0.803,0.53,0.0,2012,7,24,567.0
3,10,0,2,1,1,0.82,0.7879,0.56,0.2985,2012,7,24,373.0
3,11,0,2,1,2,0.84,0.803,0.53,0.3284,2012,7,24,341.0
3,12,0,2,1,2,0.82,0.7879,0.56,0.2239,2012,7,24,401.0
3,13,0,2,1,2,0.84,0.803,0.53,0.2985,2012,7,24,402.0
3,14,0,2,1,2,0.84,0.803,0.53,0.2239,2012,7,24,374.0
3,15,0,2,1,1,0.82,0.7727,0.49,0.2985,2012,7,24,447.0
3,16,0,2,1,1,0.8,0.7576,0.55,0.2985,2012,7,24,554.0
3,17,0,2,1,1,0.8,0.7424,0.52,0.3284,2012,7,24,819.0
3,18,0,2,1,1,0.76,0.7121,0.62,0.3284,2012,7,24,689.0
3,19,0,2,1,1,0.76,0.7121,0.62,0.1642,2012,7,24,533.0
3,20,0,2,1,1,0.74,0.697,0.66,0.1642,2012,7,24,389.0
3,21,0,2,1,1,0.74,0.697,0.66,0.2239,2012,7,24,304.0
3,22,0,2,1,1,0.74,0.697,0.66,0.2537,2012,7,24,244.0
3,23,0,2,1,1,0.74,0.6818,0.58,0.3284,2012,7,24,158.0
3,0,0,3,1,1,0.72,0.6667,0.58,0.2985,2012,7,25,92.0
3,1,0,3,1,1,0.7,0.6515,0.58,0.194,2012,7,25,53.0
3,2,0,3,1,1,0.68,0.6364,0.61,0.2239,2012,7,25,32.0
3,3,0,3,1,1,0.66,0.6212,0.65,0.2239,2012,7,25,19.0
3,4,0,3,1,1,0.64,0.6061,0.65,0.2239,2012,7,25,13.0
3,5,0,3,1,1,0.64,0.6061,0.65,0.1642,2012,7,25,34.0
3,6,0,3,1,1,0.64,0.6061,0.65,0.194,2012,7,25,107.0
3,7,0,3,1,1,0.66,0.6212,0.5,0.3284,2012,7,25,275.0
3,8,0,3,1,1,0.7,0.6364,0.42,0.2537,2012,7,25,576.0
3,9,0,3,1,1,0.72,0.6515,0.37,0.2985,2012,7,25,442.0
3,10,0,3,1,1,0.74,0.6515,0.37,0.0,2012,7,25,356.0
3,11,0,3,1,1,0.76,0.6667,0.33,0.0,2012,7,25,406.0
3,12,0,3,1,1,0.76,0.6667,0.33,0.0,2012,7,25,483.0
3,13,0,3,1,1,0.78,0.6818,0.31,0.1642,2012,7,25,472.0
3,14,0,3,1,1,0.8,0.697,0.29,0.1343,2012,7,25,450.0
3,15,0,3,1,1,0.78,0.6818,0.31,0.0896,2012,7,25,449.0
3,16,0,3,1,1,0.8,0.697,0.29,0.1642,2012,7,25,594.0
3,17,0,3,1,1,0.8,0.697,0.31,0.0,2012,7,25,921.0
3,18,0,3,1,1,0.8,0.697,0.27,0.1343,2012,7,25,827.0
3,19,0,3,1,1,0.76,0.6667,0.33,0.1343,2012,7,25,569.0
3,20,0,3,1,1,0.74,0.6515,0.4,0.1642,2012,7,25,409.0
3,21,0,3,1,1,0.72,0.6515,0.45,0.1343,2012,7,25,317.0
3,22,0,3,1,1,0.7,0.6515,0.58,0.1343,2012,7,25,244.0
3,23,0,3,1,1,0.68,0.6364,0.57,0.2985,2012,7,25,148.0
3,0,0,4,1,1,0.66,0.6212,0.65,0.194,2012,7,26,86.0
3,1,0,4,1,1,0.66,0.6212,0.65,0.2239,2012,7,26,50.0
3,2,0,4,1,1,0.66,0.6212,0.69,0.2537,2012,7,26,31.0
3,3,0,4,1,1,0.66,0.6212,0.69,0.2239,2012,7,26,19.0
3,4,0,4,1,1,0.66,0.6212,0.74,0.194,2012,7,26,13.0
3,5,0,4,1,1,0.66,0.6212,0.74,0.194,2012,7,26,35.0
3,6,0,4,1,1,0.66,0.6061,0.78,0.2537,2012,7,26,107.0
3,7,0,4,1,1,0.7,0.6667,0.74,0.2537,2012,7,26,290.0
3,8,0,4,1,2,0.7,0.6667,0.74,0.2537,2012,7,26,452.0
3,9,0,4,1,2,0.72,0.6818,0.7,0.1343,2012,7,26,360.0
3,10,0,4,1,1,0.74,0.697,0.7,0.2239,2012,7,26,329.0
3,11,0,4,1,1,0.8,0.803,0.66,0.2239,2012,7,26,421.0
3,12,0,4,1,1,0.84,0.8182,0.56,0.2537,2012,7,26,536.0
3,13,0,4,1,1,0.86,0.8333,0.53,0.2985,2012,7,26,541.0
3,14,0,4,1,1,0.9,0.8788,0.47,0.2537,2012,7,26,547.0
3,15,0,4,1,1,0.92,0.8939,0.42,0.2985,2012,7,26,579.0
3,16,0,4,1,1,0.94,0.8788,0.38,0.3881,2012,7,26,746.0
3,17,0,4,1,1,0.9,0.8636,0.45,0.4179,2012,7,26,1036.0
3,18,0,4,1,1,0.92,0.8788,0.4,0.3582,2012,7,26,1010.0
3,19,0,4,1,1,0.9,0.8636,0.45,0.3284,2012,7,26,724.0
3,20,0,4,1,1,0.86,0.8182,0.5,0.2537,2012,7,26,514.0
3,21,0,4,1,1,0.8,0.7424,0.49,0.6119,2012,7,26,332.0
3,22,0,4,1,1,0.8,0.7424,0.49,0.6119,2012,7,26,268.0
3,23,0,4,1,1,0.72,0.6818,0.7,0.1343,2012,7,26,165.0
3,0,0,5,1,1,0.72,0.6818,0.7,0.0,2012,7,27,102.0
3,1,0,5,1,1,0.72,0.6818,0.7,0.1045,2012,7,27,57.0
3,2,0,5,1,1,0.7,0.6667,0.79,0.1343,2012,7,27,35.0
3,3,0,5,1,1,0.7,0.6667,0.74,0.1642,2012,7,27,21.0
3,4,0,5,1,1,0.7,0.6667,0.79,0.0,2012,7,27,15.0
3,5,0,5,1,1,0.7,0.6667,0.84,0.0,2012,7,27,39.0
3,6,0,5,1,1,0.7,0.6667,0.79,0.0,2012,7,27,127.0
3,7,0,5,1,1,0.72,0.6818,0.7,0.194,2012,7,27,314.0
3,8,0,5,1,1,0.76,0.7273,0.66,0.0896,2012,7,27,674.0
3,9,0,5,1,1,0.82,0.7727,0.49,0.2836,2012,7,27,546.0
3,10,0,5,1,1,0.84,0.7727,0.47,0.0,2012,7,27,441.0
3,11,0,5,1,1,0.84,0.7727,0.47,0.3284,2012,7,27,444.0
3,12,0,5,1,1,0.84,0.7879,0.49,0.3582,2012,7,27,530.0
3,13,0,5,1,1,0.84,0.7727,0.47,0.2836,2012,7,27,525.0
3,14,0,5,1,1,0.86,0.803,0.47,0.2985,2012,7,27,500.0
3,15,0,5,1,1,0.86,0.7879,0.41,0.2239,2012,7,27,522.0
3,16,0,5,1,1,0.84,0.7727,0.47,0.2239,2012,7,27,647.0
3,17,0,5,1,1,0.86,0.7879,0.41,0.2836,2012,7,27,1000.0
3,18,0,5,1,1,0.82,0.7576,0.46,0.1642,2012,7,27,877.0
3,19,0,5,1,1,0.82,0.7727,0.52,0.194,2012,7,27,646.0
3,20,0,5,1,1,0.78,0.7424,0.59,0.1045,2012,7,27,464.0
3,21,0,5,1,1,0.78,0.7424,0.59,0.1045,2012,7,27,368.0
3,22,0,5,1,1,0.78,0.7424,0.59,0.1343,2012,7,27,296.0
3,23,0,5,1,1,0.76,0.7273,0.66,0.0,2012,7,27,190.0
3,0,0,6,0,1,0.74,0.6818,0.62,0.1343,2012,7,28,110.0
3,1,0,6,0,1,0.72,0.6818,0.7,0.0896,2012,7,28,62.0
3,2,0,6,0,1,0.72,0.6818,0.7,0.0,2012,7,28,41.0
3,3,0,6,0,1,0.72,0.6818,0.7,0.0,2012,7,28,25.0
3,4,0,6,0,1,0.7,0.6667,0.79,0.194,2012,7,28,16.0
3,5,0,6,0,1,0.68,0.6364,0.79,0.1642,2012,7,28,39.0
3,6,0,6,0,1,0.7,0.6515,0.7,0.1045,2012,7,28,133.0
3,7,0,6,0,1,0.72,0.6818,0.7,0.1343,2012,7,28,341.0
3,8,0,6,0,1,0.74,0.697,0.66,0.1642,2012,7,28,677.0
3,9,0,6,0,1,0.78,0.7424,0.59,0.1045,2012,7,28,560.0
3,10,0,6,0,1,0.82,0.7727,0.52,0.2239,2012,7,28,434.0
3,11,0,6,0,1,0.84,0.7424,0.39,0.2239,2012,7,28,486.0
3,12,0,6,0,1,0.84,0.7576,0.41,0.2239,2012,7,28,583.0
3,13,0,6,0,1,0.86,0.7879,0.41,0.2836,2012,7,28,589.0
3,14,0,6,0,1,0.86,0.7727,0.39,0.2537,2012,7,28,538.0
3,15,0,6,0,1,0.88,0.7727,0.32,0.2836,2012,7,28,566.0
3,16,0,6,0,1,0.86,0.7727,0.39,0.2239,2012,7,28,720.0
3,17,0,6,0,1,0.82,0.7576,0.46,0.194,2012,7,28,1015.0
3,18,0,6,0,1,0.82,0.7424,0.43,0.2836,2012,7,28,907.0
3,19,0,6,0,1,0.68,0.6364,0.83,0.0,2012,7,28,525.0
3,20,0,6,0,1,0.66,0.6061,0.83,0.2239,2012,7,28,361.0
3,21,0,6,0,1,0.66,0.6061,0.78,0.0896,2012,7,28,300.0
3,22,0,6,0,1,0.66,0.6061,0.78,0.0896,2012,7,28,243.0
3,23,0,6,0,1,0.66,0.6061,0.83,0.0896,2012,7,28,156.0
3,0,0,0,0,1,0.66,0.5909,0.89,0.1343,2012,7,29,77.0
3,1,0,0,0,1,0.66,0.6061,0.83,0.1045,2012,7,29,46.0
3,2,0,0,0,1,0.66,0.6212,0.74,0.1343,2012,7,29,30.0
3,3,0,0,0,1,0.66,0.6212,0.69,0.2239,2012,7,29,18.0
3,4,0,0,0,1,0.64,0.6061,0.69,0.194,2012,7,29,12.0
3,5,0,0,0,1,0.62,0.5909,0.78,0.194,2012,7,29,31.0
3,6,0,0,0,1,0.64,0.6061,0.73,0.1642,2012,7,29,104.0
3,7,0,0,0,1,0.66,0.6212,0.69,0.2537,2012,7,29,261.0
3,8,0,0,0,1,0.7,0.6515,0.65,0.2239,2012,7,29,542.0
3,9,0,0,0,1,0.72,0.6818,0.62,0.2537,2012,7,29,421.0
3,10,0,0,0,1,0.74,0.6818,0.62,0.0,2012,7,29,335.0
3,11,0,0,0,1,0.76,0.697,0.55,0.2239,2012,7,29,364.0
3,12,0,0,0,1,0.76,0.697,0.55,0.3284,2012,7,29,423.0
3,13,0,0,0,1,0.8,0.7424,0.49,0.2239,2012,7,29,466.0
3,14,0,0,0,1,0.8,0.7273,0.46,0.194,2012,7,29,427.0
3,15,0,0,0,1,0.8,0.7273,0.43,0.1343,2012,7,29,447.0
3,16,0,0,0,1,0.8,0.7273,0.43,0.1343,2012,7,29,580.0
3,17,0,0,0,1,0.82,0.7424,0.41,0.1642,2012,7,29,894.0
3,18,0,0,0,1,0.8,0.7121,0.41,0.2985,2012,7,29,760.0
3,19,0,0,0,1,0.76,0.697,0.55,0.1642,2012,7,29,537.0
3,20,0,0,0,1,0.74,0.697,0.66,0.1045,2012,7,29,395.0
3,21,0,0,0,1,0.72,0.6818,0.7,0.1343,2012,7,29,299.0
3,22,0,0,0,1,0.7,0.6515,0.7,0.1045,2012,7,29,233.0
3,23,0,0,0,1,0.7,0.6515,0.7,0.0,2012,7,29,156.0
3,0,0,1,1,1,0.7,0.6667,0.74,0.0896,2012,7,30,87.0
3,1,0,1,1,1,0.7,0.6667,0.74,0.0,2012,7,30,52.0
3,2,0,1,1,1,0.68,0.6364,0.74,0.0,2012,7,30,32.0
3,3,0,1,1,1,0.66,0.6061,0.83,0.0,2012,7,30,18.0
3,4,0,1,1,1,0.66,0.6061,0.83,0.0,2012,7,30,12.0
3,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2012,7,30,32.0
3,6,0,1,1,1,0.66,0.6061,0.83,0.1642,2012,7,30,100.0
3,7,0,1,1,1,0.7,0.6667,0.79,0.0896,2012,7,30,279.0
3,8,0,1,1,2,0.72,0.697,0.74,0.1045,2012,7,30,458.0
3,9,0,1,1,2,0.74,0.697,0.7,0.0,2012,7,30,359.0
3,10,0,1,1,2,0.74,0.697,0.66,0.2239,2012,7,30,252.0
3,11,0,1,1,2,0.78,0.7273,0.55,0.1343,2012,7,30,309.0
3,12,0,1,1,2,0.76,0.7121,0.58,0.1045,2012,7,30,356.0
3,13,0,1,1,1,0.8,0.7424,0.49,0.1642,2012,7,30,462.0
